NOMENCLATURA,TITULO,TIPO,FORMATO,URL,FECHA
CP-SM-26-2024-ELSE-1,Documentos de Presentación de Propuestas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=8d45c3f9-88a2-4295-9d44-0d349000cccc,2024-09-16T17:01:26-05:00
CP-SM-26-2024-ELSE-1,Documentos de Calificación y Evaluación,evaluationReports,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=db75aaca-6f85-4444-ba97-7b3829fec81e,2024-09-16T17:01:27-05:00
CP-SM-26-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=dbfe4281-50e3-4718-8da0-386024c4b0e0,2024-09-16T17:01:27-05:00
CP-SM-62-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=52976eea-8144-4b79-8e16-83c0c0c9dcce,2024-07-05T14:53:00-05:00
CP-SM-62-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=5701f470-038a-4863-85f8-487d4676b84f,2024-07-05T14:53:00-05:00
LP-SM-12-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=d79405e6-fa3c-48fe-a76d-7e5862049d45,2024-07-04T15:00:00-05:00
LP-SM-12-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=50204550-9c10-4055-8bf8-ee4c5b536e58,2024-07-04T15:00:00-05:00
AS-SM-69-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=5c7af27f-c185-4224-8022-6c238894ca29,2024-07-05T10:41:00-05:00
AS-SM-69-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=8f051102-8a24-4aa9-9c80-f04cb6fe60ec,2024-07-05T10:41:00-05:00
AS-SM-69-2024-ELSE-1,Informe que sustenta la declaratoria de Desierto,evaluationReports,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=b9a29e6d-b5b0-47a4-97c9-4e20911ece4c,2024-07-05T10:41:00-05:00
AS-SM-69-2024-ELSE-1,Bases Integradas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=6779c93b-0c73-4f17-9975-65b9e405ed41,2024-07-11T11:31:37-05:00
AS-SM-69-2024-ELSE-1,Acta de no formulación de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=5c91f981-66ed-431e-8097-ef42f1e891fb,2024-07-11T08:16:13-05:00
AS-SM-41-2024-ELSE-1,Pliego de absolución de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=2b58d0c9-af4b-492e-a3da-3c81d461c835,2024-07-01T15:08:26-05:00
AS-SM-41-2024-ELSE-1,Bases Integradas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=c5f18085-2b1d-4150-9605-1e1c1aba3847,2024-07-01T15:08:26-05:00
AS-SM-41-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=b1ddfb89-3f15-45a6-8089-c79bc3968a7e,2024-06-20T15:59:00-05:00
AS-SM-41-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=c410b858-8882-41e5-aaa9-23bc721f8fb7,2024-06-20T15:59:00-05:00
AS-SM-41-2024-ELSE-1,Documentos de Presentación de Propuestas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=47460ab1-fc96-456f-b7e3-cd41b37f564f,2024-07-22T16:37:37-05:00
AS-SM-41-2024-ELSE-1,Documentos de Calificación y Evaluación,evaluationReports,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=bcae366d-e37a-4cb2-9da6-7fe239a57c90,2024-07-22T16:37:37-05:00
AS-SM-41-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=301c2ada-03ae-4c57-a544-821ab0c190da,2024-07-22T16:37:37-05:00
AS-SM-41-2024-ELSE-1,Archivos del contrato,contractSigned,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152660906,2024-08-29T17:18:30-05:00
AS-SM-41-2024-ELSE-1,Documento contrato,,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152887173,2025-07-21T14:26:18-05:00
AS-SM-41-2024-ELSE-1,Documento contrato,,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152887176,2025-07-21T14:28:50-05:00
AS-SM-68-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=4ba3ff9c-d596-4658-814d-0376d429749a,2024-04-10T19:15:00-05:00
AS-SM-68-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=ed3f7ab2-2240-49cb-a2f4-b587bfcc2069,2024-04-10T19:15:00-05:00
AS-SM-68-2024-ELSE-1,Pliego de absolución de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=8be8f66b-1fc2-424e-8d55-c97e1a107265,2024-04-29T16:29:25-05:00
AS-SM-68-2024-ELSE-1,Bases Integradas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=beb6ece8-6dc0-4058-8256-b77d4d49980c,2024-04-29T17:02:27-05:00
AS-SM-68-2024-ELSE-1,Documentos de Presentación de Propuestas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=aa3f79b9-a3ec-4acc-80fd-42ef9ad89b68,2024-05-27T23:12:16-05:00
AS-SM-68-2024-ELSE-1,Documentos de Calificación y Evaluación,evaluationReports,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=24d80578-7dda-403a-8a95-d6035f310f3c,2024-05-27T23:12:16-05:00
AS-SM-68-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=da264fc3-3f59-430c-a055-17b0b0875476,2024-05-27T23:12:16-05:00
AS-SM-68-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=5fe1542a-cf38-47cf-bc3a-848be2c569b3,2024-06-17T10:15:00-05:00
AS-SM-68-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=ed3f7ab2-2240-49cb-a2f4-b587bfcc2069,2024-06-17T10:15:00-05:00
AS-SM-68-2024-ELSE-1,Informe que sustenta la declaratoria de Desierto,evaluationReports,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=4aa8eadd-b3d4-4f1a-a952-88ffbb36648c,2024-06-17T10:15:00-05:00
AS-SM-68-2024-ELSE-1,Bases Integradas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=d8ca1e42-a9c9-4301-b615-4f6813ef2eef,2024-06-20T14:21:06-05:00
AS-SM-68-2024-ELSE-1,Acta de no formulación de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=4b835e7d-6f2e-4c64-bcae-4ff2c5735d04,2024-06-20T08:01:38-05:00
AS-SM-68-2024-ELSE-1,Documentos de Presentación de Propuestas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=f0f6ab7d-121a-4af2-9d21-3c54b11597a7,2024-07-11T14:38:37-05:00
AS-SM-68-2024-ELSE-1,Documentos de Calificación y Evaluación,evaluationReports,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=ed45ca77-b54b-40cb-a480-f915535ce422,2024-07-11T14:38:37-05:00
AS-SM-68-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=f6d4ccee-b9de-4310-8ecb-19ee5eba16ae,2024-07-11T14:38:37-05:00
AS-SM-68-2024-ELSE-1,Documento contrato,,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152676254,2024-09-25T10:25:27-05:00
AS-SM-68-2024-ELSE-1,Archivos del contrato,contractSigned,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152660884,2024-08-29T17:07:36-05:00
AS-SM-68-2024-ELSE-1,Archivos del contrato,contractSigned,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152660883,2024-08-29T17:07:41-05:00
AS-SM-68-2024-ELSE-1,Archivos de la resolución del contrato,contractAnnexe,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152885135,2025-07-17T09:36:43-05:00
AS-SM-38-2024-ELSE-1,Acta de no formulación de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=5fbd6bbb-6f85-4cae-a087-a0587359b771,2024-06-25T09:08:10-05:00
AS-SM-38-2024-ELSE-1,Bases Integradas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=747d430c-03ff-4fb5-8ed3-1022292a6f56,2024-06-26T08:14:35-05:00
AS-SM-38-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=44aebbd5-016d-4d34-a760-099deaec8654,2024-06-20T15:31:00-05:00
AS-SM-38-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=0cfd8951-b9d7-400d-bc87-06bdf8f33bca,2024-06-20T15:31:00-05:00
AS-SM-38-2024-ELSE-1,Documentos de Presentación de Propuestas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=13f1ca1e-75ee-44d2-9ee4-b7669c3f9f6c,2024-07-11T15:12:21-05:00
AS-SM-38-2024-ELSE-1,Documentos de Calificación y Evaluación,evaluationReports,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=e224cf77-08e3-461c-b410-c8b78f3a4160,2024-08-14T16:26:51-05:00
AS-SM-38-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=1f46515f-4142-4a80-9715-3ac2d483668e,2024-08-14T16:26:51-05:00
AS-SM-38-2024-ELSE-1,Documento contrato,,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152790986,2025-02-14T16:58:17-05:00
AS-SM-38-2024-ELSE-1,Archivos del contrato,contractSigned,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152669898,2024-09-16T09:51:11-05:00
CP-SM-45-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=ba001143-917b-4339-8646-e6fd9cdc9b13,2024-06-20T08:35:00-05:00
CP-SM-45-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=44a25534-d64b-48f1-85f4-5c5c578bba5a,2024-06-20T08:35:00-05:00
CP-SM-45-2024-ELSE-1,Pliego de absolución de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=4b071a0e-a35f-4a47-a56b-aa18a5d7485b,2024-07-10T16:11:09-05:00
CP-SM-45-2024-ELSE-1,Bases Integradas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=d1bfcae9-36ba-4a3a-b7af-4796b8398bdf,2024-07-10T16:11:09-05:00
CP-SM-45-2024-ELSE-1,Documentos de Presentación de Propuestas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=33ab9d16-785c-432e-b9ec-d1226ccfa4a9,2024-09-10T15:20:34-05:00
CP-SM-45-2024-ELSE-1,Documentos de Calificación y Evaluación,evaluationReports,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=10c8650c-7f40-4127-92f3-e62ad56c8a28,2024-09-10T15:20:35-05:00
CP-SM-45-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=6c0fc861-7aa9-464c-b5f2-fc4a48d61461,2024-09-10T15:20:35-05:00
CP-SM-45-2024-ELSE-1,,,doc,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=4b6fda20-a3a8-4b44-bec3-6e75dc83e9e6,2024-08-14T23:14:02-05:00
CP-SM-45-2024-ELSE-1,,,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=77327313-a51c-47b4-8a5a-01dc3844c10b,2024-08-14T23:12:01-05:00
CP-SM-45-2024-ELSE-1,Archivos de la garantía del contrato,contractAnnexe,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152695799,2024-10-25T10:16:33-05:00
CP-SM-45-2024-ELSE-1,Archivos del contrato,contractSigned,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152695796,2024-10-25T10:14:01-05:00
AS-SM-13-2023-ELSE-2,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=5eb47edc-123c-4964-b3cc-f7d03811d32c,2024-06-19T10:58:00-05:00
AS-SM-13-2023-ELSE-2,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=62b9a9b4-b46d-4ccc-a968-1cee0db72485,2024-06-19T10:58:00-05:00
AS-SM-13-2023-ELSE-2,Informe que sustenta la declaratoria de Desierto,evaluationReports,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=633e543f-f3a7-4404-a30f-6ebb8aabae44,2024-06-19T10:58:00-05:00
AS-SM-13-2023-ELSE-2,Pliego de absolución de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=f33b0530-dba0-4202-ad08-15b59a11bf45,2024-06-26T12:52:40-05:00
AS-SM-13-2023-ELSE-2,Bases Integradas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=dd722f8b-61e1-475e-9fb4-de59a0bc1927,2024-06-26T12:52:40-05:00
AS-SM-13-2023-ELSE-2,Documentos de Presentación de Propuestas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=58e4a339-241a-44d6-b3bc-8b06d0d98025,2024-07-12T14:47:43-05:00
AS-SM-13-2023-ELSE-2,Documentos de Calificación y Evaluación,evaluationReports,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=efd84b6d-bfa0-4690-aec5-3d0835e615ac,2024-07-12T14:47:43-05:00
AS-SM-13-2023-ELSE-2,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=39389d86-47cc-481a-831f-e31e5071b262,2024-07-12T14:47:44-05:00
AS-SM-13-2023-ELSE-2,Archivos del contrato,contractSigned,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152650605,2024-08-13T16:03:07-05:00
AS-SM-38-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=44aebbd5-016d-4d34-a760-099deaec8654,2024-06-20T15:31:00-05:00
AS-SM-38-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=0cfd8951-b9d7-400d-bc87-06bdf8f33bca,2024-06-20T15:31:00-05:00
AS-SM-38-2024-ELSE-1,Acta de no formulación de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=5fbd6bbb-6f85-4cae-a087-a0587359b771,2024-06-25T09:08:10-05:00
AS-SM-38-2024-ELSE-1,Bases Integradas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=747d430c-03ff-4fb5-8ed3-1022292a6f56,2024-06-26T08:14:35-05:00
AS-SM-38-2024-ELSE-1,Documentos de Presentación de Propuestas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=13f1ca1e-75ee-44d2-9ee4-b7669c3f9f6c,2024-07-11T15:12:21-05:00
AS-SM-38-2024-ELSE-1,Documentos de Calificación y Evaluación,evaluationReports,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=814e70ac-57be-4970-b576-593d381928f1,2024-07-11T15:12:21-05:00
AS-SM-38-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=40a75e31-d8ba-4f4b-9c5e-2ca1d7c6a0f5,2024-07-11T15:12:21-05:00
AS-SM-66-2024-ELSE-1,Acta de no formulación de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=9c221240-36bd-41d6-bd3c-f2d3d693ae2f,2024-06-25T09:09:05-05:00
AS-SM-66-2024-ELSE-1,Bases Integradas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=be30a10f-26cb-485f-8222-3df9fbd7b6d0,2024-06-25T10:40:58-05:00
AS-SM-66-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=06fc81e0-5470-4347-90b0-e43fb4a1aa6f,2024-06-18T16:46:00-05:00
AS-SM-66-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=6e01ca86-6f55-4c13-9af0-8c728553ec39,2024-06-18T16:46:00-05:00
AS-SM-66-2024-ELSE-1,Documentos de Presentación de Propuestas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=d515afba-03e3-4502-acc5-94b8a6a15de2,2024-07-15T16:59:18-05:00
AS-SM-66-2024-ELSE-1,Documentos de Calificación y Evaluación,evaluationReports,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=f3fd6528-6d20-455b-89ad-609d19328b65,2024-07-15T16:59:18-05:00
AS-SM-66-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=484bc0b7-4fb7-4047-918d-08499ac59c79,2024-07-15T16:59:18-05:00
AS-SM-66-2024-ELSE-1,Archivos del contrato,contractSigned,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152646611,2024-08-07T09:29:06-05:00
CP-SM-1-2024-ELSE-1,Documentos de Calificación y Evaluación,evaluationReports,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=107b3dc8-ebf0-4690-80d4-18a85dd4db46,2024-09-20T12:46:33-05:00
CP-SM-1-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=8aca9d35-52fe-4144-9b95-1a5b8c398e10,2024-09-20T12:46:33-05:00
CP-SM-1-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=6f155901-9b57-4aaa-ab0f-35b40a6eb3d6,2024-05-22T11:32:44-05:00
CP-SM-1-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=cc6c5165-a75d-4a18-83c4-8f3d4e5e0b57,2024-05-22T11:16:00-05:00
CP-SM-1-2024-ELSE-1,Pliego de absolución de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=7cd27748-6137-41c0-8384-0c77c26e1df6,2024-06-18T14:31:52-05:00
CP-SM-1-2024-ELSE-1,Bases Integradas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=3edd3c1e-8cc6-4a3a-9d3e-abb119858fdc,2024-06-18T14:31:52-05:00
CP-SM-1-2024-ELSE-1,Documentos de Presentación de Propuestas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=4b3fa63e-4f38-4cd1-a743-8432bb49fa49,2024-08-01T17:47:06-05:00
CP-SM-1-2024-ELSE-1,Documento contrato,,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152803826,2025-03-07T16:06:55-05:00
CP-SM-1-2024-ELSE-1,Archivos de la garantía del contrato,contractAnnexe,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152693413,2024-10-22T16:02:12-05:00
CP-SM-1-2024-ELSE-1,Archivos del contrato,contractSigned,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152693401,2024-10-22T15:57:14-05:00
AS-SM-5-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=4721cbf5-6020-465d-a809-6dcdbf54f80f,2024-05-28T12:06:00-05:00
AS-SM-5-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=f31581ce-5470-4bfc-9eb7-26c181527b61,2024-05-28T12:06:00-05:00
AS-SM-5-2024-ELSE-1,Acta de no formulación de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=a08d2245-26c4-49e1-8713-6f8c682fc6e3,2024-06-04T08:05:04-05:00
AS-SM-5-2024-ELSE-1,Bases Integradas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=f06e50ec-9aab-4de1-8173-3431489a0dd1,2024-06-05T14:42:38-05:00
AS-SM-5-2024-ELSE-1,Documentos de Presentación de Propuestas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=855b86b3-c4cb-462f-aedb-c48181970f77,2024-07-19T14:22:09-05:00
AS-SM-5-2024-ELSE-1,Documentos de Calificación y Evaluación,evaluationReports,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=e08d4993-b811-434c-aba5-0dfb7cd3a2d6,2024-07-19T14:22:09-05:00
AS-SM-5-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=50afecd1-0fad-408c-8c47-95a8dc4d3ef0,2024-07-19T14:22:09-05:00
AS-SM-5-2024-ELSE-1,,,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=68944e1a-0c07-4313-8ead-91c2eb5421b0,2024-08-26T15:34:01-05:00
AS-SM-5-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=69f34c20-0ce2-48d7-8c2d-df7b8e422639,2024-09-04T16:36:52-05:00
AS-SM-5-2024-ELSE-1,Archivos del contrato,contractSigned,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152681907,2024-10-03T10:31:50-05:00
AS-SM-5-2024-ELSE-1,Documento contrato,,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152764750,2025-01-08T12:13:36-05:00
CP-SM-1-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=6f155901-9b57-4aaa-ab0f-35b40a6eb3d6,2024-05-22T11:32:44-05:00
CP-SM-1-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=cc6c5165-a75d-4a18-83c4-8f3d4e5e0b57,2024-05-22T11:16:00-05:00
